index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,New,PendingS,totla price,unit sold
842,171-3255381-0489121,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,534,MUMBAI,MAHARASHTRA,400097,IN,FALSE,Easy Ship,,,2240,350
843,408-4584840-2787538,04-30-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,981.25,NEW DELHI,DELHI,110008,IN,FALSE,Easy Ship,,,5312,475
844,408-5118229-6373917,04-30-22,Shipped,Amazon,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,0,Hyderabad,TELANGANA,500062,IN,FALSE,,,,1408,275
845,403-0707216-6170737,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,657,BAREILLY,UTTAR PRADESH,243001,IN,FALSE,,,,1350,200
846,403-3258819-8018763,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,626,NEW DELHI,DELHI,110007,IN,FALSE,,,,476,175
847,408-2491878-4865146,04-30-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,981.25,KOLKATA,WEST BENGAL,700090,IN,FALSE,Easy Ship,,,1560,125
848,405-7190860-0329952,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,899,KOLKATA,WEST BENGAL,700039,IN,FALSE,,,,2220,225
849,402-0164950-5496362,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Cancelled,0,,,CHENNAI,TAMIL NADU,600043,IN,FALSE,,,,6084,400
850,404-3821323-1636305,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597,CHENNAI,TAMIL NADU,600093,IN,FALSE,,,,1749,225
851,408-3649698-8803541,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1099,GURUGRAM,HARYANA,122001,IN,FALSE,,,,1682,125
852,405-3694403-2551528,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788,TIRORA,MAHARASHTRA,441911,IN,FALSE,,,,256,100
853,405-6593194-1742748,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,459,ZIRAKPUR,PUNJAB,140603,IN,FALSE,,,,984,100
854,403-7086967-7558701,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1186,VADODARA,Gujarat,390025,IN,FALSE,,,,2318,225
855,171-5927080-9153924,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,626,Chennai,TAMIL NADU,600078,IN,FALSE,,,,4900,375
856,406-5651070-7367520,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XXL,Cancelled,0,,,HYDERABAD,TELANGANA,500055,IN,FALSE,,,,1887,200
857,405-1952513-5416327,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Cancelled,0,,,ZIRAKPUR,PUNJAB,140603,IN,FALSE,,,,1377,195
858,406-8112035-0609144,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,329,AJMER,RAJASTHAN,305001,IN,FALSE,,,,864,175
859,407-6114533-2816312,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,280,MADIKERI,KARNATAKA,571201,IN,TRUE,Easy Ship,,,1170,150
860,407-6002733-2903540,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,249,MADIKERI,KARNATAKA,571201,IN,TRUE,,,,2496,250
861,403-1068845-1092310,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,818,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE,,,,6600,475
862,407-3001310-2482707,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,429,Thrissur,KERALA,680596,IN,FALSE,,,,2160,275
863,407-3001310-2482707,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,458,Thrissur,KERALA,680596,IN,FALSE,,,,2014,225
864,402-9024954-3597923,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,M,Cancelled,0,,,HYDERABAD,TELANGANA,500043,IN,FALSE,,,,1428,175
865,404-6763777-8680366,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,475,PUNE,MAHARASHTRA,411006,IN,FALSE,Easy Ship,,,1989,175
866,405-6167247-7769908,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788,RANCHI,JHARKHAND,834001,IN,FALSE,,,,3978,275
867,404-3190952-7345128,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,744,Bengaluru,KARNATAKA,560091,IN,FALSE,,,,8330,41
868,407-4179560-9885921,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,458,GURUGRAM,HARYANA,122018,IN,FALSE,,,,3485,70
869,405-4515494-3244302,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,6XL,Shipped,1,INR,505,CHENNAI,TAMIL NADU,600040,IN,FALSE,,,,2268,166
870,404-0812833-5129124,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1186,JAMMU,JAMMU & KASHMIR,181124,IN,FALSE,,,,2279,44
871,403-9928712-6587519,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,Dungarpur,RAJASTHAN,314031,IN,FALSE,,,,2064,54
872,404-5314568-1043519,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,463,PANCHKULA,HARYANA,134117,IN,FALSE,,,,5460,17
873,402-8207665-7247536,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,471,HYDERABAD,TELANGANA,500001,IN,FALSE,,,,8575,40
874,403-3814019-1141952,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,626,DHOLKA,Gujarat,382225,IN,FALSE,,,,4455,74
875,403-5049239-4135545,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,DALTONGANJ,JHARKHAND,822102,IN,FALSE,,,,3096,156
876,405-6344744-8777959,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788,BENGALURU,KARNATAKA,560094,IN,FALSE,,,,2184,53
877,405-0654626-6276321,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,751,BATHINDA,PUNJAB,151001,IN,FALSE,,,,3200,58
878,403-9647049-8100304,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,368,LUCKNOW,UTTAR PRADESH,226026,IN,FALSE,,,,5800,8
879,407-3546546-1957155,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,744,HYDERABAD,TELANGANA,501505,IN,FALSE,,,,9129,24
880,404-4807357-2693108,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,Nagpur,MAHARASHTRA,440030,IN,FALSE,,,,4488,61
881,404-4911741-3341902,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,475,CHENNAI,TAMIL NADU,600028,IN,FALSE,,,,3002,140
882,404-1580706-8406729,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,475,CHENNAI,TAMIL NADU,600028,IN,FALSE,,,,2666,51
883,404-6525036-6681154,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,521,RANCHI,JHARKHAND,834003,IN,FALSE,,,,2484,51
884,408-6862949-2369917,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,721,PATNA,BIHAR,800024,IN,FALSE,,,,6027,24
885,403-4522038-5418732,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788,MANGALURU,KARNATAKA,575002,IN,FALSE,,,,7452,26
886,405-9510649-7934734,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,486,"KAMATGI,Hunugund taluk,Bagalkot district",KARNATAKA,587120,IN,FALSE,,,,3640,64
887,408-2170248-9556321,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,GUWAHATI,ASSAM,781017,IN,FALSE,,,,1920,150
888,171-1747399-1165911,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,744,GUWAHATI,ASSAM,781015,IN,FALSE,,,,1696,54
889,408-1752203-1767518,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,939,BENGALURU,KARNATAKA,560043,IN,FALSE,,,,1476,53
890,402-6953218-8797919,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,517,RANCHI,JHARKHAND,834009,IN,FALSE,,,,3792,34
891,407-3644990-7729144,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,744,CHENNAI,TAMIL NADU,600088,IN,FALSE,Easy Ship,,,5828,39
892,406-9906656-5128304,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Cancelled,0,,,KANPURKanpur,UTTAR PRADESH,208013,IN,FALSE,,,,2380,78
893,171-8345794-3569957,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,533,BHUBANESWAR,ODISHA,751001,IN,FALSE,,,,1444,170
894,403-9545828-0603523,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,563,NEW DELHI,DELHI,110068,IN,FALSE,,,,1360,85
895,408-8140052-8753913,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,549,Bengaluru,KARNATAKA,560068,IN,FALSE,,,,1290,54
896,406-7221225-8921144,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,626,NAGPUR,MAHARASHTRA,440013,IN,FALSE,Easy Ship,,,3108,53
897,406-4803324-2221109,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1099,ARNI,MAHARASHTRA,445103,IN,FALSE,,,,5952,48
898,407-5470882-4765942,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XL,On the Way,0,,,CHENNAI,TAMIL NADU,600088,IN,FALSE,Easy Ship,,,2924,105
899,403-0373263-7181928,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,696,HYDERABAD,TELANGANA,500049,IN,FALSE,,,,3102,175
900,405-3139781-4240349,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1432,MORBI,Gujarat,363641,IN,FALSE,,,,2580,99
901,404-4771108-9660348,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,432,CHENNAI,TAMIL NADU,600106,IN,FALSE,,,,2448,72
902,407-4616863-5212363,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1338,Jorhat,ASSAM,785001,IN,FALSE,,,,68750,56
903,405-5863149-6577918,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,597,Bantwal,KARNATAKA,574211,IN,FALSE,,,,101250,64
904,405-5863149-6577918,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,888,Bantwal,KARNATAKA,574211,IN,FALSE,,,,213750,116
905,406-7524766-1454768,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1033,SECUNDERABAD,TELANGANA,500009,IN,FALSE,,,,56250,179
906,408-6818789-4965132,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,GUWAHATI,ASSAM,781035,IN,FALSE,,,,61250,102
907,402-1038454-4297969,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,885,NOIDA,UTTAR PRADESH,201303,IN,FALSE,,,,20000,79
908,408-8100357-3585904,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,635,GANJAM,ODISHA,761209,IN,FALSE,,,,68750,62
909,402-4372312-4448367,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,597,DEWAS,MADHYA PRADESH,455001,IN,FALSE,,,,101250,54
910,406-3745473-8633147,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,6XL,Shipped,1,INR,563,PUNE,MAHARASHTRA,411040,IN,FALSE,,,,222500,123
911,403-1140011-7398736,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,499,PATNA,BIHAR,800003,IN,FALSE,,,,75000,162
912,403-1140011-7398736,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,549,PATNA,BIHAR,800003,IN,FALSE,,,,70000,91
913,403-1140011-7398736,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,549,PATNA,BIHAR,800003,IN,FALSE,,,,11250,60
914,403-1140011-7398736,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,452,PATNA,BIHAR,800003,IN,FALSE,,,,45000,53
915,171-2789156-5817163,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,449,NAGAUR,RAJASTHAN,342037,IN,FALSE,Easy Ship,,,87500,41
916,404-9605291-9790766,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,685,KANPUR,UTTAR PRADESH,209864,IN,FALSE,,,,225000,79
917,408-9259634-7565152,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,391,NEYYATTINKARA,KERALA,695122,IN,FALSE,Easy Ship,,,75000,124
918,171-2120512-6643534,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399,CHITTOOR,ANDHRA PRADESH,517001,IN,FALSE,Easy Ship,,,60000,68
919,408-7767023-9733103,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597,BENGALURU,KARNATAKA,560067,IN,FALSE,,,,33750,38
920,402-6159360-3192305,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,249,COIMBATORE,TAMIL NADU,641049,IN,FALSE,Easy Ship,,,45000,34
921,406-4919920-0965963,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1099,MUMBAI,MAHARASHTRA,400012,IN,FALSE,Easy Ship,,,100000,30
922,402-5821417-6985934,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1099,SILIGURI,WEST BENGAL,734013,IN,FALSE,,,,282000,74
923,406-7489606-3781934,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,499,KUSHALANAGARA,KARNATAKA,571234,IN,FALSE,,,,105000,124
924,408-4543593-8672326,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,744,kolkata,WEST BENGAL,700008,IN,FALSE,,,,82500,68
925,404-3628070-0647500,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,399.05,Chennai,TAMIL NADU,603112,IN,FALSE,Easy Ship,,,55000,66
926,404-3628070-0647500,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,463.81,Chennai,TAMIL NADU,603112,IN,FALSE,Easy Ship,,,81250,60
927,404-0691443-7069131,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,432,Chennai,TAMIL NADU,603112,IN,FALSE,,,,175000,48
928,403-0467296-2575536,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,463,SIMLAPAL,WEST BENGAL,722151,IN,FALSE,,,,325000,75
929,408-3531277-4885962,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,S,Cancelled,0,,,NEYYATTINKARA,KERALA,695122,IN,FALSE,,,,150000,143
930,408-6069754-7397924,04-30-22,Shipped,Amazon,Amazon.in,Standard,Shirt,S,Shipped,1,INR,0,NARKATIAGANJ,BIHAR,845455,IN,FALSE,,,,96250,85
931,408-0391714-9281921,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XL,On the Way,0,,,NASHIK,MAHARASHTRA,422101,IN,FALSE,Easy Ship,,,82500,79
932,408-3692922-9946738,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,665,"Wagholi, PUNE",MAHARASHTRA,412207,IN,FALSE,,,,97500,53
933,171-7935921-7575568,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,563,KOHIMA,NAGALAND,797001,IN,FALSE,,,,210000,56
934,408-2026538-7845958,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,JALANDHAR,PUNJAB,144008,IN,FALSE,,,,325000,83
935,403-2026715-3949910,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,968,Ghaziabad,UTTAR PRADESH,201012,IN,FALSE,,,,180000,36
936,404-4599488-8213952,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,474,BENGALURU,KARNATAKA,560087,IN,FALSE,Easy Ship,,,123750,61
937,S02-5278980-4327051,04-30-22,Shipped,Amazon,Non-Amazon,Standard,Wallet,Free,Unshipped,15,,,Surat,Gujarat,394210,IN,FALSE,,,,96250,119
938,171-5599779-6322751,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,6XL,On the Way,0,INR,659.05,PUNE,MAHARASHTRA,411040,IN,FALSE,Easy Ship,,,130000,35
939,171-2550230-3805124,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,413,THANE (W),MAHARASHTRA,400601,IN,FALSE,Easy Ship,,,262500,46
940,402-5852450-2129941,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,495,CHENNAI,TAMIL NADU,600125,IN,FALSE,Easy Ship,,,341250,13
941,405-3054995-4312360,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,459,MYSURU,KARNATAKA,570023,IN,FALSE,Easy Ship,,,180000,36
942,407-2538775-7502719,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,4XL,Shipped,1,INR,486,PUNE,MAHARASHTRA,411037,IN,FALSE,,,,123750,68
943,406-1981446-7471514,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1238,NEW DELHI,DELHI,110052,IN,FALSE,Easy Ship,,,110000,120
944,408-4235910-6012362,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,801,PORVORIM,GOA,403501,IN,FALSE,,,,113750,38
945,171-9839922-3832357,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,527,PUNE,MAHARASHTRA,411040,IN,FALSE,,,,245000,51
946,405-9808686-6294763,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,493,AHMEDABAD,Gujarat,380015,IN,FALSE,,,,308750,8
947,408-8489677-5577933,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,0,NOIDA,UTTAR PRADESH,201304,IN,FALSE,Easy Ship,,,137500,20
948,402-5550488-9916304,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,280.95,Hyderabad,TELANGANA,500016,IN,FALSE,Easy Ship,,,90000,44
949,408-6369127-2887567,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,788,Vasai,MAHARASHTRA,401201,IN,FALSE,,,,78750,122
950,171-0113406-2293163,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,626,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE,,,,68750,45
951,403-8565647-0953102,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,376,GUWAHATI,ASSAM,781011,IN,FALSE,,,,135000,38
952,406-9957971-2569147,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,471,SANGLI,MAHARASHTRA,416416,IN,FALSE,,,,240000,20
953,406-1092108-2639512,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,VADODARA,Gujarat,390010,IN,FALSE,,,,112500,22
954,402-3270101-7657904,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,452.38,COIMBATORE,TAMIL NADU,641006,IN,FALSE,Easy Ship,,,62500,54
955,402-7078622-5609155,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1432,KOTTAYAM,KERALA,686020,IN,FALSE,Easy Ship,,,50000,136
956,171-7678731-3568339,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,BENGALURU,KARNATAKA,560100,IN,FALSE,,,,60000,53
957,408-7206307-2384358,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,725,DHARMADOM,KERALA,670661,IN,FALSE,Easy Ship,,,146250,42
958,407-5830946-0458753,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,499,MUMBAI,MAHARASHTRA,400037,IN,FALSE,,,,262500,29
959,171-3016563-0593956,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,471,NEW DELHI,DELHI,110045,IN,FALSE,,,,120000,125
960,404-3252605-4011545,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,,,VASAI VIRAR,MAHARASHTRA,401208,IN,FALSE,,,,117000,225
961,171-1148440-5117161,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Unshipped,1,INR,449,PUNE,MAHARASHTRA,411028,IN,FALSE,,,,105000,475
962,171-7636697-5689908,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,684,GWALIOR,MADHYA PRADESH,474001,IN,FALSE,,,,105000,125
963,408-1336273-5938748,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,545,LUDHIANA,PUNJAB,141008,IN,FALSE,,,,187500,175
964,406-3815399-6450709,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,545,NATHDWARA,RAJASTHAN,313301,IN,FALSE,,,,332500,50
965,171-9638653-2292340,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Wallet,Free,Shipped,1,INR,419,Varanasi,UTTAR PRADESH,221002,IN,FALSE,,,,165000,125
966,403-7879236-4794741,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Cancelled,0,,,GUWAHATI,ASSAM,781011,IN,FALSE,,,,135000,225
967,406-4110471-9710751,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,696,ULLAL,KARNATAKA,575018,IN,FALSE,,,,105000,445
968,408-5598612-8613920,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,S,Cancelled,0,,,LUDHIANA,PUNJAB,141008,IN,FALSE,,,,122500,150
969,404-3475672-0623516,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Cancelled,0,,,Haldwani,UTTARAKHAND,263139,IN,FALSE,,,,206250,175
970,403-0708193-0609948,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,399,NANDED WAGHALA,MAHARASHTRA,431606,IN,FALSE,,,,1722,25
971,402-6638943-7023558,04-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,613,NEW DELHI,DELHI,110074,IN,FALSE,Easy Ship,,,2240,75
972,405-1047044-2461167,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,654,BENGALURU,KARNATAKA,560024,IN,FALSE,,,,5312,175
973,403-4121872-9661935,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487,NEW DELHI,DELHI,110092,IN,FALSE,,,,1408,450
974,407-0341499-2477170,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,744,Sangareddy District,TELANGANA,502345,IN,FALSE,,,,1350,150
975,402-7081372-1053905,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,499,NAGPUR,MAHARASHTRA,440007,IN,FALSE,Easy Ship,,,476,150
976,402-7081372-1053905,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,499,NAGPUR,MAHARASHTRA,440007,IN,FALSE,Easy Ship,,,1560,75
977,403-8349155-2308363,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,406,HYDERABAD,TELANGANA,500079,IN,FALSE,,,,2220,75
978,403-8349155-2308363,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,737,HYDERABAD,TELANGANA,500079,IN,FALSE,,,,6084,200
979,403-3794902-2627533,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,648,HYDERABAD,TELANGANA,500079,IN,FALSE,,,,1749,470
980,403-8342497-0727510,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,783,HYDERABAD,TELANGANA,500075,IN,FALSE,Easy Ship,,,1682,175
981,403-5686295-0611519,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,744,HYDERABAD,TELANGANA,500075,IN,FALSE,,,,256,150
982,404-9773937-7060345,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,744,Madurai,TAMIL NADU,625010,IN,FALSE,,,,984,100
983,407-3205298-5473103,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,653,COIMBATORE,TAMIL NADU,641045,IN,FALSE,Easy Ship,,,2318,125
